lng,lat,id,@id,addr:city,addr:street,denotation,leaf_cycle,leaf_type,natural,genus,species,species:es,species:mp,species:es_1,wikidata,wikipedia
-71.0297286,-34.7064212,node/6145450070,node/6145450070,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0296606,-34.7064548,node/6145450071,node/6145450071,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0295843,-34.706496,node/6145450072,node/6145450072,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0295398,-34.7064247,node/6145450073,node/6145450073,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0296894,-34.7063455,node/6145450074,node/6145450074,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0295329,-34.7061751,node/6145450075,node/6145450075,Chimbarongo,El Bosque,garden,evergreen,needleleaved,tree,,,,,,,
-71.0302571,-34.7061742,node/6145450076,node/6145450076,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0301766,-34.7062104,node/6145450077,node/6145450077,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0301193,-34.7062412,node/6145450078,node/6145450078,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0300531,-34.7062721,node/6145450079,node/6145450079,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0299804,-34.7063092,node/6145450080,node/6145450080,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0299043,-34.7063446,node/6145450081,node/6145450081,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.030181,-34.7061162,node/6145450082,node/6145450082,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0300884,-34.7061561,node/6145450083,node/6145450083,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0300124,-34.706195,node/6145450084,node/6145450084,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0298613,-34.7062716,node/6145450085,node/6145450085,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0299407,-34.7062381,node/6145450086,node/6145450086,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0298666,-34.7062058,node/6145450087,node/6145450087,Chimbarongo,El Bosque,garden,evergreen,needleleaved,tree,,,,,,,
-71.0298626,-34.7062194,node/6145520265,node/6145520265,Chimbarongo,El Bosque,garden,deciduous,broadleaved,tree,Acacia,Acacia caven,Espino,,,,
-71.0301766,-34.7063441,node/6145520266,node/6145520266,Chimbarongo,El Bosque,garden,,broadleaved,tree,,,,,,,
-71.0304296,-34.7059962,node/6145520267,node/6145520267,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,,,,,,,
-71.0303373,-34.7060452,node/6145520268,node/6145520268,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,,,,,,,
-71.0302612,-34.7060794,node/6145520269,node/6145520269,Chimbarongo,El Bosque,street,evergreen,broadleaved,tree,,,,,,,
-71.0304079,-34.7061062,node/6145520270,node/6145520270,Chimbarongo,El Bosque,street,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0305719,-34.7060251,node/6145520271,node/6145520271,Chimbarongo,El Bosque,avenue,deciduous,broadleaved,tree,Robinia,Robinia pseudoacacia,Acacia Bastarda,,,,
-71.0305167,-34.7060519,node/6145520272,node/6145520272,Chimbarongo,El Bosque,avenue,,broadleaved,tree,,,,,,,
-71.0304587,-34.7060809,node/6145520273,node/6145520273,Chimbarongo,El Bosque,street,,broadleaved,tree,,,,,,,
-71.0306937,-34.7059696,node/6145520274,node/6145520274,Chimbarongo,El Bosque,avenue,,needleleaved,tree,,,,,,,
-71.0307228,-34.7059553,node/6145520275,node/6145520275,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,,,,,,,
-71.0309841,-34.7058296,node/6145520277,node/6145520277,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0308893,-34.7059443,node/6145520278,node/6145520278,Chimbarongo,El Bosque,garden,evergreen,broadleaved,tree,Washingtonia,Washingtonia filifera,Washingtonia de California,,,,
-71.0308308,-34.7059721,node/6145520279,node/6145520279,Chimbarongo,El Bosque,garden,evergreen,broadleaved,tree,Washingtonia,Washingtonia filifera,Washingtonia de California,,,,
-71.0307856,-34.7059915,node/6145520280,node/6145520280,Chimbarongo,El Bosque,garden,evergreen,broadleaved,tree,Washingtonia,Washingtonia filifera,Washingtonia de California,,,,
-71.0308575,-34.7059426,node/6145520281,node/6145520281,Chimbarongo,El Bosque,garden,evergreen,broadleaved,tree,Washingtonia,Washingtonia filifera,Washingtonia de California,,,,
-71.0308523,-34.7058911,node/6145520282,node/6145520282,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Schinus,Schinus molle,Falso pimiento,,,,
-71.030762,-34.7059333,node/6145520283,node/6145520283,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Schinus,Schinus molle,Falso pimiento,,,,
-71.0307888,-34.705919,node/6145520284,node/6145520284,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Schinus,Schinus molle,Falso pimiento,,,,
-71.0308188,-34.7059041,node/6145521285,node/6145521285,Chimbarongo,El Bosque,avenue,,broadleaved,tree,Acer,Acer pseudoplatanus,Falso plátano,,,,
-71.0375087,-34.7132966,node/6146714859,node/6146714859,Chimbarongo,,garden,evergreen,broadleaved,tree,Jubaea,Jubaea chilensis,Palma chilena,Cancán,,,
-71.0346074,-34.7041192,node/6146730588,node/6146730588,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-71.0346405,-34.7040964,node/6146730589,node/6146730589,Chimbarongo,El Bosque,avenue,evergreen,broadleaved,tree,Robinia,Robinia pseudoacacia,Falsa acacia de Japón,,,,
-71.0345701,-34.7042046,node/6146730590,node/6146730590,Chimbarongo,El Bosque,garden,evergreen,broadleaved,tree,Washingtonia,Washingtonia filifera,Washingtonia de California,,,,
-71.0344261,-34.7042286,node/6146730591,node/6146730591,Chimbarongo,El Bosque,garden,evergreen,broadleaved,tree,Washingtonia,Washingtonia filifera,Washingtonia de California,,,,
-71.0332802,-34.7045737,node/6146755533,node/6146755533,Chimbarongo,El Bosque,garden,evergreen,broadleaved,tree,Washingtonia,Washingtonia filifera,Washingtonia de California,,,,
-71.0328253,-34.7048471,node/6146755534,node/6146755534,Chimbarongo,El Bosque,avenue,,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.032823,-34.7048036,node/6146755535,node/6146755535,Chimbarongo,El Bosque,garden,evergreen,broadleaved,tree,Washingtonia,Washingtonia filifera,Washingtonia de California,,,,
-71.0408867,-34.7093225,node/6146783507,node/6146783507,Chimbarongo,Carmen Larraín,garden,evergreen,broadleaved,tree,Washingtonia,Washingtonia filifera,Washingtonia de California,,,,
-71.0407515,-34.7093932,node/6146783508,node/6146783508,Chimbarongo,Carmen Larraín,garden,evergreen,broadleaved,tree,Washingtonia,Washingtonia filifera,Washingtonia de California,,,,
-71.0406199,-34.7092604,node/6146783512,node/6146783512,Chimbarongo,Carmen Larraín,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0391496,-34.7081238,node/6146783514,node/6146783514,Chimbarongo,Camiruaga Cortina,garden,evergreen,needleleaved,tree,Pseudotsuga,Pseudotsuga menziesii,Pino Oregón,,,,
-71.0395597,-34.7086711,node/6146783519,node/6146783519,Chimbarongo,Camiruaga Cortina,garden,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,Küllay,,,
-71.0394876,-34.7085962,node/6146783520,node/6146783520,Chimbarongo,Camiruaga Cortina,garden,evergreen,palm,tree,Phoenix,Phoenix canariensis,Palma canaria,,,,
-71.0394122,-34.7084992,node/6146785590,node/6146785590,Chimbarongo,Camiruaga Cortina,garden,,broadleaved,tree,,,,,,,
-71.0401023,-34.70932,node/6150025854,node/6150025854,Chimbarongo,Camiruaga Cortina,park,evergreen,broadleaved,tree,Phoenix,Phoenix canariensis,Palmera Canaria,,,,
-71.0401628,-34.7094033,node/6150025855,node/6150025855,Chimbarongo,Camiruaga Cortina,park,deciduous,broadleaved,tree,Lagerstroemia,Lagerstroemia indica,Árbol de Júpiter,,,,
-71.0402692,-34.7093719,node/6150025859,node/6150025859,Chimbarongo,Carmen Larraín,park,evergreen,broadleaved,tree,Schinus,Schinus molle,Falso pimiento,,,,
-71.0405334,-34.7093036,node/6150025862,node/6150025862,Chimbarongo,Carmen Larraín,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0404896,-34.7093249,node/6150025863,node/6150025863,Chimbarongo,Carmen Larraín,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0404401,-34.7093497,node/6150025864,node/6150025864,Chimbarongo,Carmen Larraín,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0403765,-34.7093834,node/6150025865,node/6150025865,Chimbarongo,Carmen Larraín,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0403872,-34.7093444,node/6150040556,node/6150040556,Chimbarongo,Carmen Larraín,park,evergreen,broadleaved,tree,Jubaea,Jubaea chilensis,Palma chilena,Cancán,,,
-71.0403293,-34.7093732,node/6150040557,node/6150040557,Chimbarongo,Carmen Larraín,park,evergreen,broadleaved,tree,Jubaea,Jubaea chilensis,Palma chilena,Cancán,,,
-71.0407552,-34.709337,node/6150040558,node/6150040558,Chimbarongo,Carmen Larraín,street,deciduous,broadleaved,tree,Acer,Acer negundo,Arce negundo,,,,
-71.0405268,-34.7092559,node/6150040559,node/6150040559,Chimbarongo,Carmen Larraín,park,evergreen,,tree,Taxodium,Taxodium distichum,Ciprés de los pantanos,,,,
-71.04103,-34.7090536,node/6150053489,node/6150053489,Chimbarongo,Carmen Larraín,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0407247,-34.7092071,node/6150053492,node/6150053492,Chimbarongo,Carmen Larraín,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0407637,-34.7091867,node/6150053493,node/6150053493,Chimbarongo,Carmen Larraín,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0409258,-34.709101,node/6150053494,node/6150053494,Chimbarongo,Carmen Larraín,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0409181,-34.7090633,node/6150053495,node/6150053495,Chimbarongo,Carmen Larraín,park,evergreen,palm,tree,Jubaea,Jubaea chilensis,Palma chilena,Cancán,,,
-71.0409288,-34.7090179,node/6150053497,node/6150053497,Chimbarongo,Carmen Larraín,park,deciduous,broadleaved,tree,Lagerstroemia,Lagerstroemia indica,Árbol de Júpiter,,,,
-71.0408706,-34.7090886,node/6150053498,node/6150053498,Chimbarongo,Carmen Larraín,park,evergreen,palm,tree,Jubaea,Jubaea chilensis,Palma chilena,Cancán,,,
-71.0408253,-34.7091113,node/6150053499,node/6150053499,Chimbarongo,Carmen Larraín,park,evergreen,palm,tree,Jubaea,Jubaea chilensis,Palma chilena,Cancán,,,
-71.0407221,-34.7091732,node/6150053501,node/6150053501,Chimbarongo,Carmen Larraín,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0408273,-34.7091524,node/6150053502,node/6150053502,Chimbarongo,Carmen Larraín,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0408761,-34.7091243,node/6150060437,node/6150060437,Chimbarongo,Carmen Larraín,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0406085,-34.7092269,node/6150060438,node/6150060438,Chimbarongo,Carmen Larraín,park,,broadleaved,tree,,,,,,,
-71.0405864,-34.7091987,node/6150060439,node/6150060439,Chimbarongo,Carmen Larraín,park,,broadleaved,tree,,,,,,,
-71.0405481,-34.7091618,node/6150060440,node/6150060440,Chimbarongo,Carmen Larraín,park,,broadleaved,tree,,,,,,,
-71.0405081,-34.7091129,node/6150060441,node/6150060441,Chimbarongo,Carmen Larraín,park,,broadleaved,tree,,,,,,,
-71.0401367,-34.709255,node/6150110659,node/6150110659,Chimbarongo,Camiruaga Cortina,park,evergreen,broadleaved,tree,,,,,,,
-71.0400788,-34.7092067,node/6150110660,node/6150110660,Chimbarongo,Camiruaga Cortina,park,evergreen,broadleaved,tree,Phoenix,Phoenix canariensis,Palmera Canaria,,,,
-71.0400499,-34.7091614,node/6150110661,node/6150110661,Chimbarongo,Camiruaga Cortina,park,evergreen,broadleaved,tree,Phoenix,Phoenix canariensis,Palmera Canaria,,,,
-71.0397319,-34.7087847,node/6150473053,node/6150473053,Chimbarongo,Manuel Blanco Encalada,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0397541,-34.7087612,node/6151616259,node/6151616259,Chimbarongo,Manuel Blanco Encalada,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0397868,-34.708759,node/6151616260,node/6151616260,Chimbarongo,Manuel Blanco Encalada,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0398171,-34.708744,node/6151616261,node/6151616261,Chimbarongo,Manuel Blanco Encalada,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0398513,-34.7087283,node/6151616262,node/6151616262,Chimbarongo,Manuel Blanco Encalada,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0396765,-34.7086253,node/6151621850,node/6151621850,Chimbarongo,Manuel Blanco Encalada,street,evergreen,broadleaved,tree,Maytenus,Maytenus boaria,Maitén,,,,
-71.0397251,-34.7086,node/6151621851,node/6151621851,Chimbarongo,Manuel Blanco Encalada,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,,Küllay,,
-71.0396989,-34.708613,node/6151634577,node/6151634577,Chimbarongo,Manuel Blanco Encalada,street,evergreen,broadleaved,tree,,,,,,,
-71.0398926,-34.7087722,node/6151656419,node/6151656419,Chimbarongo,Manuel Blanco Encalada,park,evergreen,needleleaved,tree,,,,,,,
-71.0400726,-34.7087147,node/6151656420,node/6151656420,Chimbarongo,Manuel Blanco Encalada,park,evergreen,needleleaved,tree,Cedrus,Cedrus atlantica,Cedro del Atlas,,,,
-71.040245,-34.7088679,node/6151659723,node/6151659723,Chimbarongo,Manuel Blanco Encalada,park,evergreen,broadleaved,tree,,,,,,,
-71.0398624,-34.7088152,node/6151669528,node/6151669528,Chimbarongo,Manuel Blanco Encalada,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0402137,-34.7085536,node/6151772463,node/6151772463,Chimbarongo,Manuel Blanco Encalada,park,evergreen,broadleaved,tree,,,,,,,
-71.0402717,-34.708648,node/6151772464,node/6151772464,Chimbarongo,Manuel Blanco Encalada,park,evergreen,broadleaved,tree,,,,,,,
-71.0402951,-34.7085701,node/6151772465,node/6151772465,Chimbarongo,Manuel Blanco Encalada,park,evergreen,needleleaved,tree,Cedrus,Cedrus atlantica,Cedro del Atlas,,,,
-71.0402784,-34.7088835,node/6151772766,node/6151772766,Chimbarongo,Manuel Blanco Encalada,park,evergreen,broadleaved,tree,,,,,,,
-71.0402561,-34.7085289,node/6151785081,node/6151785081,Chimbarongo,Manuel Blanco Encalada,park,evergreen,broadleaved,tree,,,,,,,
-71.0405078,-34.7083944,node/6151785082,node/6151785082,Chimbarongo,Manuel Blanco Encalada,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0404632,-34.7084165,node/6151785083,node/6151785083,Chimbarongo,Manuel Blanco Encalada,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0404287,-34.7084354,node/6151785084,node/6151785084,Chimbarongo,Manuel Blanco Encalada,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0403821,-34.7087873,node/6151786695,node/6151786695,Chimbarongo,Manuel Blanco Encalada,park,evergreen,needleleaved,tree,,,,,,,
-71.0403941,-34.708455,node/6151789185,node/6151789185,Chimbarongo,Manuel Blanco Encalada,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0404429,-34.7084829,node/6151797733,node/6151797733,Chimbarongo,Manuel Blanco Encalada,park,evergreen,needleleaved,tree,Araucaria,Araucaria angustifolia,Pino Paraná,,,,
-71.0405059,-34.7085663,node/6151850166,node/6151850166,Chimbarongo,Manuel Blanco Encalada,park,evergreen,needleleaved,tree,Cedrus,Cedrus atlantica,Cedro del Atlas,,,,
-71.0406618,-34.708439,node/6151850167,node/6151850167,Chimbarongo,Manuel Blanco Encalada,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0406859,-34.7084778,node/6151850168,node/6151850168,Chimbarongo,Manuel Blanco Encalada,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
-71.0399051,-34.7085148,node/6151861661,node/6151861661,Chimbarongo,Manuel Blanco Encalada,street,evergreen,broadleaved,tree,,,,,,,
-71.0399878,-34.7085123,node/6151861662,node/6151861662,Chimbarongo,Manuel Blanco Encalada,urban,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,,Küllay,,
-71.0400882,-34.7084638,node/6151861663,node/6151861663,Chimbarongo,Manuel Blanco Encalada,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,,Küllay,,
-71.0402438,-34.7083788,node/6151861664,node/6151861664,Chimbarongo,Manuel Blanco Encalada,street,evergreen,broadleaved,tree,,,,,,,
-71.0400833,-34.7084257,node/6151861665,node/6151861665,Chimbarongo,Manuel Blanco Encalada,street,evergreen,broadleaved,tree,Quillaja,Quillaja saponaria,Quillay,,Küllay,,
-71.0399553,-34.7091744,node/6154548502,node/6154548502,Chimbarongo,Carmen Larraín,park,deciduous,broadleaved,tree,Aesculus,Aesculus hippocastanum,Castaño de Indias,,,,
