lat	lng	mag	time
57.8871	-157.1329	1.8	1667190602216
30222	138.5879	4.1	1667190158198
50.1676	179888	2.6	1667190048366
60.2782	-147.0654	1.6	1667189947527
60.9533	-148.6092	0.9	1667189926545
-6.0655	148.5298	4.6	1667189737315
65.8271	-147.0629	1	1667189714035
34.2951667	-117.0576667	1.42	1667189577070
61.6675	-148.1801	0.9	1667189507366
60.4235	-152.783166666667	-0.06	1667189346780
38.8325005	-122.8176651	0.98	1667189277750
53.0081	-173.6144	2.2	1667189249318
40422	-121.3695	2.02	1667188946820
60.4327	-152739	4.1	1667188937694
40.4301667	-121.3633333	1.73	1667188934580
38.7895	-122.8088333	1.37	1667188560280
34.0221667	-117224	0.87	1667188430760
62.9755	-149.5325	1.1	1667188352333
62.4125	-150.2227	1.6	1667188227526
-16297	-74.0922	4.4	1667188202747
38.8183327	-122.8170013	0.71	1667188111440
19.175666809082	-155.484832763672	1.84000003	1667188093760
58.2566666666667	-155115	-0.18	1667187959550
37.2763333	-121.6383333	0.91	1667187650420
64.4834	-147.9585	0.9	1667187317002
60.1087	-153014	2.3	1667186694594
44.8045	-110.8133333	0.33	1667186443010
60.2741	-159.6379	1.8	1667186265214
33045	-116.3555	0.88	1667186176920
61.5451	-151.2146	1.3	1667186024273
-7.3962	107.0816	4.9	1667185558882
60.2558	-141.1434	1.4	1667185304187
62.8906	-150.5431	1.6	1667184987252
60.6939	-152.7254	0.8	1667184690027
61.9466	-147.5358	1.6	1667184541204
53.6646	-164.6689	2.1	1667184360716
38.8026657	-122.7369995	1.14	1667184233860
62.3518	-148.5481	1.1	1667184227170
46.7983333333333	-121955	2.07	1667184136080
38.1664	-117.8885	0.4	1667184067666
19.1771659851074	-155.507659912109	1.72000003	1667184005430
33.4453333	-116.6373333	0.52	1667183788900
37.9806	-118.0287	1.3	1667183542588
35.0588333	-117.5505	2.32	1667183299060
65.1402	-142.8172	1	1667183234130
62.7502	-150514	1.4	1667182713428
38.5425	-119.5154	0.4	1667182687930
66.3306	-157.3696	1.8	1667182368729
36917	-98.84966667	1.12	1667182288350
63.5127	-150.9487	1.2	1667182211388
38.1528	-117.9466	1.2	1667182159332
64.8223	-150.4849	0.8	1667182145700
19.4193333333333	-155.279833333333	1.62	1667182082570
17.7786666666667	-66.9025	3.1	1667182049420
51.2212	-174.2626	2.1	1667182040249
5.2452	127.2373	4.1	1667181959925
38.8258333	-122.8108333	0.21	1667181906330
40578	-122.3003333	1.77	1667181849610
38.5566	-119.5179	1.1	1667181811384
51.3581	-174.3047	2.7	1667181803995
60.3949	-146.8927	1.6	1667181748840
52.5215	-169.5822	2.1	1667181500878
51.4753	-176.6814	1.3	1667181252261
62.4177	-150.2358	1.2	1667181177333
19.1603336334229	-155.511337280273	1.85000002	1667180989430
61.3332	-141.1082	1	1667180916107
60.3237	-143.3152	1.3	1667180800335
63.4244	-151.5015	1	1667180728511
56.5142	-156.8283	2.2	1667180677571
59.9309	-151704	1.4	1667180482321
38.8440018	-122.8410034	0.87	1667180438800
40.4188333	-121.3568333	1.85	1667180419880
52.7383	-169.5117	2	1667180245880
60.1623	-152.8275	1.8	1667180225313
33.5071667	-116.5031667	0.71	1667180091230
34.1625	-80.7191667	2.54	1667180026900
35.7496667	-120.2986667	1.22	1667179933120
54.4699	-161.5176	2	1667179689830
65.7523	-145.4145	1	1667179622191
36.7686667	-121.2903333	0.83	1667178471050
51.4369	-177.6994	1.8	1667178201454
62.4252	-150.2729	1.2	1667178007780
61.1346	-149.6669	1.2	1667177789786
62.4121	-150.2302	1	1667177481827
54.6038	-159.6058	2.2	1667177398277
33.1531667	-116578	0.65	1667177256270
26.6087	96496	4.6	1667177157071
35.7508333	-120298	1.03	1667177121880
44.7813333	-110.8111667	1.65	1667177119900
36.45383333	-98.81183333	0.81	1667176884300
33161	-116.5831667	0.43	1667176798040
38.8333333	-122.8161667	0.26	1667176769310
35.7531667	-120297	0.98	1667176685550
34.0256667	-118.2255	1.3	1667176345170
38.1601	-117.8587	1.1	1667176333850
63.1066	-150.4742	1.6	1667176159364
51.5216	178.8768	3.3	1667176116517
14.6283	39.8617	4.2	1667176103279
19.1989994049072	-155.379165649414	2.36999989	1667176062700
19.2199993133545	-155.427001953125	1.83000004	1667175826290
34.55316667	-97.35	1.42	1667175694920
59415	-152.4675	1.6	1667175529117
-8.8605	119.1917	4.7	1667175322180
38.7919998	-122.7633362	0.21	1667175276680
59.6763	-148.9136	1.9	1667175028620
62.4444	-150.2667	1.2	1667174811229
59.5448	-153.2311	1.9	1667174757257
33.6831667	-116.6983333	0.87	1667174334230
51.7983	-174.7015	1.8	1667174209398
66.2013	-149.5276	1.5	1667173849625
62.3909	-150.2464	1.1	1667173659624
62.3635	-150.2031	1.1	1667173620094
59.7679	-150805	2.1	1667173534836
65.6383	-161.7885	1.9	1667173152534
40411	-121361	1.95	1667173027230
66333	-157.3116	1.3	1667172929629
61.8407	-150.2262	1.3	1667172739687
19.4905	-155.443833333333	2.04	1667172376520
-14.8996	-76579	4.6	1667172284820
31.15227937	-103.2631282	2	1667171834763
13.5	94.2734	4.1	1667170947570
63.5437	-150.7378	1	1667170868309
19.4013333333333	-155.267166666667	1.95	1667170658590
61.5903	-148.2464	0.8	1667169871586
44.7985	-110.7981667	0.58	1667169689070
35.9713333	-120.5185	-0.31	1667169574330
-30957	-179.2322	4.3	1667169554596
54.2984	-163.8362	2.1	1667169254504
40.4221667	-121368	1.93	1667169124530
38.1922	-117.8063	1	1667168820406
1.8495	99.5255	5	1667168494468
40.0788	-120.5843	1.2	1667168430845
61.5972	-148.2448	1	1667167156634
36.7449	-116.2862	-0.2	1667166933976
0.4791	126.4109	4.9	1667166797389
61.5918	-148.2657	2	1667166369864
17.9978333333333	-67.0661666666667	1.99	1667166064360
37.6283333	-121819	1.07	1667165605950
38.7961655	-122.7630005	0.95	1667165485400
-33.7325	179.6401	4.6	1667165237255
44778	-110.8191667	1.08	1667165230590
37.4793333	-118.8395	1.12	1667164960100
37.6256667	-121.8151667	1.1	1667164817710
59.9662	-152.5013	2.2	1667163429312
19.4308333333333	-155608	2.13	1667162962920
64.9054	-149.2359	0.8	1667162646143
19.2793	-63847	3.75	1667162546810
31.53677581	-104.063896	2.2	1667162499864
61.7435	-149.7617	1.4	1667162235134
63.5345	-147.6616	1	1667162052861
19.1928329467773	-155.388671875	2.16	1667161988520
34546	-97.34633333	1.69	1667161556450
61.3883	-150.0488	1.4	1667161448158
19.1895008087158	-155.389999389648	2.32	1667161314370
19.2375	-63.9688	3.7	1667161262220
38.7943333	-122.7626667	1.43	1667160943030
61.4093	-151.5223	2.1	1667160730936
37.6093333	-118.8608333	-0.03	1667160653420
61.6119	-140.9507	1.4	1667160649921
35982	-117.6746667	0.83	1667160052680
38.8391685	-122.8371658	0.37	1667159663820
65.1061	-149.8264	1	1667159139566
46.2006666666667	-122.179333333333	-0.13	1667158915500
53.5445	-167.1561	1.6	1667158913202
60.2082	-152.6394	1.9	1667158663333
59.8439	-152.6001	1.7	1667158188867
61.5793	-148.2504	1	1667157921260
33515	-116.8951667	0.57	1667157092580
52.2911666666667	-174.145833333333	-0.4	1667157012700
19.4215	-155.278333333333	1.81	1667156865660
61588	-148.2776	1.4	1667156614848
19.4005	-155.263833333333	2.37	1667156383290
19.1515007019043	-155.37483215332	1.89999998	1667156199150
37.2853333	-121.2806667	1.02	1667155928260
19.4736671447754	-155.214492797852	1.83000004	1667155662930
60.1775	-140.9546	1.3	1667155527525
38.8349991	-122.8174973	0.85	1667155521430
13.8003	-90.5956	4.3	1667155242826
57.8882	-157.1147	1.9	1667155165611
28.8296	66.6974	4.2	1667154664603
64.9004	-149.2097	1.2	1667154554829
64.8832	-149235	1.9	1667154399980
37.3388333	-122.2018333	1.03	1667154393390
-16.8886	-172.7911	5.3	1667154285528
38.1711	-117.8885	0.7	1667154160350
61.1759	-140535	2.1	1667154123085
14.6682	-93.8043	4.5	1667153829896
40.0736	-119.6761	0.6	1667153633197
63.1979	-150.7533	1.6	1667153546252
60.4937	-141819	0.9	1667153246069
38.4722	-118.5057	0.7	1667153221022
33.5393333	-116.7225	0.36	1667153189890
64.8021	-149.1636	0.6	1667153101659
39.5789	-120.4217	1	1667152744803
34.0025	-116686	1.81	1667152551880
37.3543333	-121.7201667	1.34	1667152492330
37.6113333	-118.8603333	0.62	1667152440730
34.5475	-97346	2.02	1667152195359
61.5994	-148.2478	1.4	1667151644315
61.6041	-148.2739	1.1	1667151498713
61.5795	-148.2661	0.8	1667151349539
61.3051	-146.8175	1.4	1667151238833
38.8011667	-122.8123333	0.37	1667151208630
63.1854	-150.7804	3	1667150986626
52.0081	-175.2492	2.7	1667150879393
61.5798	-148.2505	0.8	1667150401827
61.5665	-148.3002	0.7	1667150267886
62.0278	-149.2901	1.1	1667149988455
61.5909	-148265	1	1667149799328
38.8349991	-122.80867	1.18	1667149527930
37292	-121.6596667	0.9	1667149471640
61.5943	-148.2822	0.7	1667149277240
61.5734	-148.2563	1.5	1667148829055
61.5939	-148.2933	0.9	1667148750735
61.6018	-148.2924	1.3	1667148707064
61.5786	-148263	1.4	1667148646844
61.5935	-148.2593	2.3	1667148561017
61.5965	-148.2599	4.2	1667148499532
38.8351669	-122.7941666	0.89	1667148025480
52.3838	-174.2666	2.5	1667147946478
38.5162	-118.4161	0.1	1667147815319
35.0585	-117.5486667	1.84	1667147100330
38.8149986	-122.7703323	0.35	1667146696660
36.4863333	-89.5463333	1.62	1667146646730
-6.7834	129.6895	4.6	1667146331271
37.6121667	-118857	0.36	1667146210340
40.7276667	-112.0645	0.99	1667146148510
60.9382	-150.4149	1.6	1667146016677
37.6126667	-118.8583333	0.34	1667145893420
32.7896667	-116.6485	0.99	1667145626620
59.9049	-152.2746	2.1	1667145282687
38.8423347	-122.8258362	0.97	1667144976750
59969	-139.3826	1.6	1667144898538
37.3006667	-121.6646667	0.91	1667144555490
38.7573333	-122.8606667	0.56	1667143707200
54.7882	-160.7054	1.9	1667143532636
-2.5693	134.3824	4.5	1667143408194
37.4813333	-118.8425	1.83	1667143175190
19.1940002441406	-155.493499755859	2.38	1667142789260
47234	-124.0705	2.1	1667142619040
-2.5575	134307	4.3	1667142558287
13.5575	-90.6983	4.5	1667142556616
-18.7831	-177.7949	4.3	1667142525953
63.2294	-145.2467	1.3	1667141995126
61678	-151.8308	1.8	1667141926096
38.8144989	-122.7634964	0.66	1667141830930
41.7573333333333	-118726	1.41	1667141672270
64.5266	-150487	0.8	1667141487137
35.40983333	-97.88066667	1.73	1667141346629
25.1215	92205	4.2	1667141106392
50951	-175.1867	2	1667141029742
36.5144	71.3103	4.1	1667140863782
51.5334	-178.4396	1.7	1667140297568
19.1924991607666	-155.48583984375	2.07999992	1667140236600
31.67876543	-104.4172818	2.3	1667140196373
62.9291	-151.3137	1.5	1667139861971
38.6439	-118.9685	0.8	1667139662336
38.7745018	-122.7258301	0.71	1667139100910
60.0766	-140.7268	1.6	1667138792173
63.5656	-147.7281	1.2	1667138689253
59.4592	-152.7564	1.8	1667137970363
41.7121666666667	-118.670833333333	2.24	1667137896750
63273	-151.6672	1.3	1667137896509
41.7387	-118.7125	2.3	1667137762759
51581	-178051	1.9	1667137362465
61.1637	-147.3936	1.4	1667137232094
63.5675	-150.0306	2.9	1667136861341
36.5111667	-117.3738333	2.52	1667136296920
61.8697	-149.2364	0.8	1667136080966
32365	-115319	1.95	1667135984910
34002	-116.4476667	2.16	1667135872290
47.6748333333333	-120.121333333333	1.04	1667135567710
61.7545	-147.7001	1.4	1667135457650
19.0308333333333	-64.4755	3.37	1667135172100
-15.9824	-71.8862	4.6	1667135025759
62.7919	-149.4448	1.4	1667134750195
51.8668333333333	-178011	0.04	1667134525530
61.2282	-149.5908	1.3	1667133912298
58265	-154.918166666667	0.38	1667133734390
32.49481201	-101.6755192	2.5	1667133731258
32.49389648	-101.6744474	2.4	1667133731167
59.0068	-152.1554	1.9	1667133714789
44.7791667	-110.8185	1.96	1667133621800
36.1648333	-118.1788333	1.5	1667132965740
38.5395	-119.4562	0.9	1667132761576
61452	-146.1005	1.7	1667132581827
29.23919678	-97.46449908	2.4	1667132446622
58.2578333333333	-154.9	0.67	1667132389650
36.7638	-116307	-0.1	1667132061036
61.7996	-151.1942	1.4	1667131514129
31.50474435	-104.026647	2	1667130822517
34.55133333	-97.33933333	1.58	1667130539719
17.9301666666667	-66.8338333333333	2.44	1667130343590
62.9396	-148.3784	1	1667130232377
63.0786	-149.9443	1.1	1667129736366
63.5265	-152.2848	0.8	1667129380065
66.2716	-157.2169	1.3	1667128975677
61.5882	-150.6867	1.4	1667128841342
34.5475	-97349	1.43	1667128674509
48.4893333333333	-123.378333333333	1	1667128639120
38.8448334	-122.8174973	0.72	1667128304440
-59.2149	-23.7976	4.4	1667128203990
0.3198	121.5564	4.6	1667128132824
66238	-157.2013	1.4	1667127520597
63.2752	-151.7655	0.8	1667127435391
57.8579	-154.6895	1.9	1667127397981
34.54183333	-97.34533333	1.55	1667126402180
59.6057	-153.0484	1.8	1667126389892
33.5083333	-116.5078333	0.52	1667126209710
51.4403	-177.0809	2.1	1667126141739
62.4744	-149.1975	1.4	1667125617973
63.3076	-151.2549	0.9	1667125031384
60.7943	-151705	1.7	1667124929318
38.8339996	-122.8000031	0.85	1667124720790
33.1631667	-116.5875	0.62	1667124639120
60.0574	-140.1177	1.5	1667124619265
33.5073333	-116496	0.51	1667124582630
60.1672	-140.1999	1.6	1667124462900
38.1716	-117.8828	1.4	1667124422557
34.55	-97.34333333	1.24	1667124417289
59.7838	-153.4741	2.4	1667124072581
63.3466	-151.9382	1	1667123930427
36.0063333	-120.5685	-0.08	1667123614820
51.9321	-175.3463	1.7	1667123599418
19.41233253479	-155.317504882812	1.88	1667123598690
62.0986	-148.8401	1.8	1667123042319
34544	-97.34983333	1.46	1667122898969
35935	-97.90783333	0.87	1667122068939
37.6133333	-118.8593333	0.03	1667121916780
-11.4489	163.3822	4.8	1667121844696
61.4786	-146.5355	1.5	1667121098600
62.9481	-151.2626	1.5	1667120959973
36.4997	-116.0175	0.4	1667120361832
58.2431666666667	-155.144166666667	0.13	1667120277950
37.5012	20.1285	4.2	1667119748614
31.58942976	-104.1125845	1.6	1667119571075
63.1064	-151.4617	1.1	1667119447544
44788	-110817	0.47	1667118977830
51.3743	-174.3276	2.3	1667118412548
29.23736572	-97.47070313	3.5	1667118393137
34.0463333	-117.2351667	2.85	1667117763080
39.8799	-120.4717	1.3	1667117600226
60.3709	-152.6454	1.8	1667117191152
51.3904	-174.3989	3.2	1667117157050
51.4393	-174.4217	3.1	1667117126153
36.09716667	-97.87416667	1.1	1667116724109
53.2051666666667	-168.054166666667	1.44	1667115994020
51.3544	-174.3627	3.5	1667115584288
58.2555	-155.095833333333	0.32	1667115522800
34522	-97.24233333	2.04	1667115454420
35932	-97.89183333	0.82	1667115394630
35.6176667	-117.4358333	0.79	1667115253640
33.2061667	-83.1976667	2.32	1667115230970
36.09833333	-97.8735	1.61	1667114364960
61.3472	-147.5443	2	1667113948355
35.8378333	-117.6726667	0.84	1667113391920
60.0081666666667	-153.100166666667	-0.11	1667113148450
34.5505	-97.3575	1.42	1667112876240
58.2443333333333	-155.143333333333	0.22	1667112732740
58247	-155.0675	0.33	1667111834520
34545	-97.34766667	1.08	1667111197600
33.1891667	-115.6105	1.36	1667110865890
35.7651667	-117576	1.1	1667110413550
37.6115	-118.8586667	0.35	1667109843680
37.6115	-118.8601667	0.98	1667109798820
58335	-155.134166666667	-0.61	1667109766130
38.7973333	-122.8016667	1.86	1667109492120
36.0615	-97.52016667	0.76	1667109452829
38822	-122.7853333	0.37	1667109445130
58.2493	-155.0732	1.3	1667109418884
36.9033333	-121261	1.15	1667108972780
37.0628333	-121.4971667	1.12	1667108900540
58.2553333333333	-155.090833333333	0.38	1667108716570
58.2575	-155.085666666667	0.32	1667108586080
58.2578333333333	-155.082333333333	0.56	1667108356400
58.2513333333333	-155.096666666667	0.22	1667108119310
36004	-120.5683333	0.87	1667107741300
37535	-122104	1.68	1667107259580
37.6088333	-118.8588333	0.29	1667107041560
37612	-118.8593333	0.35	1667106692200
37.6123333	-118.8585	0.51	1667106484680
37.6123333	-118859	0.55	1667106442660
17985	-67.0415	1.6	1667106377920
40274	-124414	2.79	1667106036420
33532	-116.6658333	0.35	1667105600080
37.6106667	-118.8576667	0.62	1667104994300
37.6086667	-118.8605	1.43	1667104843730
42.7256667	-111.1208333	1.55	1667104356000
37.8551667	-121.7676667	2.09	1667104246770
33.6678333	-117.0278333	0.72	1667104162310
33597	-116.8015	0.58	1667104004390
37.5545	-119.0055	1.77	1667103503360
34.2336667	-117.7606667	1.53	1667103387750
36836	-121.3003333	1.08	1667102959810
61995	-144.108333333333	0.35	1667102575700
36.09983333	-97.87266667	1.62	1667102099200
54.1253333333333	-165.969833333333	1.57	1667101820600
29.5761	81.0657	4.5	1667101312047
37.6263333	-121.8225	1	1667101256210
33.9798333	-118.2543333	1.32	1667100600270
37.6296667	-121.8123333	1.32	1667100502470
37627	-121.8146667	2.04	1667100430100
36.5913333	-121.0988333	1.5	1667100401030
63368	-149.8452	2.3	1667100288809
61.5924	-149.0584	1.9	1667100252286
35.94266667	-97.90383333	0.99	1667100108799
32.7901667	-116.6475	1	1667099812200
37.6306667	-121.8156667	1.68	1667099360760
37629	-121.8111667	1.28	1667099220750
54.2487	-165.7922	3.7	1667099190081
38.5916667	-122.8048333	1.63	1667099146880
37.6323333	-121.8165	1.12	1667099074520
62.2334	-148.0109	2.3	1667098195392
29.23553467	-97.47277114	2.2	1667098187810
33.1593333	-116.5908333	0.78	1667097904300
33155	-116.5951667	1.03	1667097876100
33.1565	-116596	1.11	1667096799490
33158	-116.5963333	1.2	1667096749690
58.2489	-155.1156	1.2	1667096632529
38499	-119539	1.3	1667096132961
58.2456666666667	-155.140833333333	0.06	1667096107650
33.1595	-116597	1.12	1667096084900
59237	-152.9562	2.4	1667096084439
47.7573	152.6158	4.4	1667095919058
37.6271667	-121.8161667	1.47	1667095304140
36.4916	-116.5799	0.8	1667095229054
19.2313327789307	-155.394332885742	1.88	1667095188440
33.1566667	-116.5973333	1.59	1667095128210
58.23	-155116	0.04	1667095057610
2.1785	128.9953	4.6	1667094599771
58.2331666666667	-155168	0.12	1667094542430
33.7755	-116.1173333	1.28	1667094456340
60.9428	-138.3528	3.4	1667094021152
33.1555	-116.5953333	2.01	1667093089980
19.3591666666667	-155.496333333333	2.25	1667092909790
61986	-144.277333333333	-0.04	1667091897550
38.8256683	-122.8103333	0.85	1667091772270
58.2513333333333	-155.089333333333	0.01	1667091457350
38.8395004	-122.8366699	0.37	1667090823870
33.1556667	-116588	0.7	1667090591180
33.1563333	-116.5911667	0.92	1667089994140
39.4433333	-111.8996667	0.65	1667089716320
33157	-116588	0.57	1667089444720
32.7915	-116.6458333	0.75	1667089139010
41.7291667	-112.2196667	0.75	1667089115570
33.2208333	-83.2128333	2.19	1667088787250
38.7978325	-122.75383	0.85	1667088694140
46.3593333333333	-122.271833333333	0.25	1667088589810
44.8006667	-110.8083333	1.73	1667088449060
44.8046667	-110.8111667	0.34	1667088400780
37.4118333	-121764	0.97	1667088091500
32966	-115.5546667	1.22	1667087976290
58.7992	-136.9566	1.9	1667087656131
60.2102	-141.1683	1.3	1667087490785
68.1427	-158.6094	1.9	1667086960184
62.4733	-149.1133	1.2	1667086737667
-42.0027	172.6562	4.5	1667086554613
36451	-121.0066667	1.42	1667086129700
36.4456667	-121005	2.2	1667085795340
61.8007	-149.4576	1.4	1667085339647
61.6659	-150.7493	1.5	1667085232031
51.3787	-174.4207	2.6	1667084946864
38.8343333	-122.7961667	0.27	1667084841680
19.4845008850098	-155.666168212891	1.79999995	1667084807460
15.2487	-93.1073	4.7	1667084642561
63.2548	-150.6303	1.6	1667084326683
62.8591	-149.2826	1.3	1667084185147
37.6173333	-122.3756667	0.83	1667084146850
58255	-155.0965	0.34	1667083933190
63.6211	-147.4228	1.2	1667083732760
60.4864	-151.8525	1.5	1667083441643
46.8823333333333	-122.0255	0.6	1667083238510
62059	-141.3029	1.3	1667083236330
37.5255	-121.7775	1.05	1667083222760
62.5002	-142.8239	2	1667082866986
61.9421666666667	-144.292166666667	-0.37	1667082818540
60.5579	-150.7089	1.5	1667082303745
-14.4829	-76227	4.8	1667082246103
60.2142	-140.8433	1.4	1667082214698
33.9563333	-116.6258333	1.03	1667082172230
-14.4318	-76.3057	4.8	1667082151234
51.3534	-174.5311	2.1	1667081839070
33.3071667	-116263	0.19	1667081676480
37.2883333	-121.6583333	0.99	1667081606520
69.1201	-144.6914	0.9	1667081543328
62.4988	-149.1814	1.2	1667081342185
61.2525	-151.1194	1.3	1667080762419
58.6243	-154.2717	2	1667080726731
38.7996674	-122.7513351	0.59	1667080103330
19.2323341369629	-155.413497924805	2.05999994	1667080018790
46572	152.2343	4.5	1667079748830
33.3836667	-116904	1.6	1667079323870
38.8333321	-122.81633	0.89	1667079245990
62.1211	-149.6796	1.5	1667079143953
19.2056674957275	-155.381500244141	1.84000003	1667078543590
