lng,lat
-71.0486233,-34.7111161
-71.0483809,-34.7104894
-71.0484777,-34.7111267
-71.048647,-34.7111029
-71.0485773,-34.7111679
-71.0485607,-34.7111458
-71.0483423,-34.7106056
-71.0483054,-34.71055
-71.0483122,-34.7104383
-71.0484131,-34.7104853
-71.0482661,-34.7104969
-71.0481132,-34.7102877
-71.0483682,-34.7103985
-71.0483246,-34.7104047
-71.04833,-34.7104179
-71.0483842,-34.7104921
-71.0482954,-34.710414
-71.0483672,-34.7104048
-71.0476827,-34.7093677
-71.0477338,-34.7094394
-71.0477145,-34.7094145
-71.047775,-34.7093275
-71.0478005,-34.7093555
-71.0485484,-34.7105212
-71.0486818,-34.7105483
-71.0487036,-34.7105801
-71.0485815,-34.7105772
-71.048659,-34.7106899
-71.0486193,-34.7106255
-71.0486382,-34.7106565
-71.0487307,-34.7107957
-71.0487137,-34.7107629
-71.0492968,-34.7111699
-71.0493876,-34.7113083
-71.0494805,-34.7112622
-71.0495103,-34.7112939
-71.0490326,-34.7111671
-71.0492622,-34.7112528
-71.0490966,-34.7111916
-71.0491711,-34.711219
-71.048901,-34.7110623
-71.0488735,-34.7110906
-71.0488487,-34.711102
-71.048816,-34.7111199
-71.0493409,-34.7113515
-71.0477578,-34.7094785
-71.0476188,-34.7092789
-71.0475781,-34.7092292
-71.0475538,-34.7091906
-71.0475012,-34.7091261
-71.0476004,-34.7090976
-71.0475365,-34.7091679
-71.0474801,-34.7090916
-71.0474538,-34.7089064
-71.0474036,-34.7090064
-71.0477827,-34.7095164
-71.0467085,-34.7134408
-71.0459635,-34.7137476
-71.0459395,-34.7137241
-71.0458597,-34.7138284
-71.0456474,-34.7133484
-71.0455967,-34.7132802
-71.0451172,-34.7134698
-71.0444742,-34.7138192
-71.0443294,-34.7146699
-71.0444133,-34.7149136
-71.0450241,-34.7146272
-71.0455112,-34.7143259
-71.0400265,-34.7095102
-71.0479637,-34.7084402
-71.0479028,-34.7084716
-71.0485027,-34.7081539
-71.0484621,-34.7081726
-71.0484085,-34.708199
-71.0485897,-34.7081137
-71.0486267,-34.7080922
-71.048672,-34.7080788
-71.0486993,-34.7080657
-71.0487099,-34.7081627
-71.0487657,-34.7081341
-71.0487309,-34.7080492
-71.0487594,-34.7080345
-71.0488004,-34.7080172
-71.0488594,-34.7079878
-71.0488394,-34.7080873
-71.0488668,-34.7080709
-71.0488994,-34.7080475
-71.0489247,-34.7079575
-71.04897,-34.7080172
-71.0490437,-34.70798
-71.049108,-34.7079505
-71.049167,-34.7079254
-71.0492112,-34.7078995
-71.0490121,-34.7079947
-71.0480698,-34.7084843
-71.0481294,-34.7084608
-71.0481843,-34.7084363
-71.0481247,-34.7083569
-71.0480937,-34.7083726
-71.0462691,-34.7073239
-71.0462321,-34.7072914
-71.0462616,-34.7072754
-71.0461785,-34.7072071
-71.0462,-34.7072425
-71.0460892,-34.7072582
-71.0483942,-34.7083177
-71.0484466,-34.7082931
-71.0484896,-34.7082696
-71.0485313,-34.70825
-71.048641,-34.7081912
-71.0482964,-34.7082735
-71.04835,-34.7082451
-71.0482332,-34.7084137
-71.0482904,-34.7083745
-71.0490395,-34.7078917
-71.0489795,-34.7079228
-71.0490658,-34.7078761
-71.0490859,-34.7078631
-71.0491111,-34.7078501
-71.0492143,-34.7077956
-71.0491469,-34.7078337
-71.039997,-34.709478
-71.0399314,-34.709378
-71.0398885,-34.709325
-71.0398193,-34.7092319
-71.0397561,-34.7091603
-71.0397191,-34.7091064
-71.0396977,-34.709077
-71.0396798,-34.7090525
-71.0396368,-34.7089888
-71.0395915,-34.7089378
-71.0461432,-34.7071625
-71.0460965,-34.7070964
-71.0460304,-34.7070063
-71.0460598,-34.7070438
-71.0468667,-34.7135891
-71.0468438,-34.7136005
-71.0468169,-34.7136105
-71.0467304,-34.713651
-71.0467564,-34.7136395
-71.0467108,-34.7136648
-71.0466904,-34.7136739
-71.046668,-34.7136854
-71.0466494,-34.7137038
-71.0466206,-34.7137206
-71.0465899,-34.7137359
-71.0465146,-34.713771
-71.0464113,-34.713823
-71.0463425,-34.7138605
-71.0463062,-34.7138827
-71.0453069,-34.7144276
-71.0452521,-34.7144591
-71.0452083,-34.7144771
-71.0451664,-34.7144994
-71.0451329,-34.7145181
-71.0451123,-34.7145316
-71.0450774,-34.7145561
-71.0450468,-34.7145667
-71.0449807,-34.7146047
-71.044965,-34.714617
-71.0449102,-34.7146502
-71.0448711,-34.7146747
-71.0448267,-34.7146954
-71.0458758,-34.7069598
-71.0458375,-34.7068971
-71.0458609,-34.7069333
-71.0458226,-34.7068743
-71.0457973,-34.7068372
-71.0458103,-34.7068558
-71.0460513,-34.7072016
-71.0459476,-34.7070655
-71.0459824,-34.7071056
-71.0460103,-34.707152
-71.0465691,-34.7083499
-71.0458807,-34.7070465
-71.0459139,-34.7071813
-71.0458964,-34.7069879
-71.0462002,-34.7139369
-71.0461565,-34.7139645
-71.0460449,-34.7140249
-71.0459463,-34.7140799
-71.0459113,-34.7140948
-71.0458368,-34.7141396
-71.0457779,-34.7141731
-71.045765,-34.7141802
-71.0457416,-34.7141958
-71.0457243,-34.7142072
-71.0457096,-34.7142122
-71.0456542,-34.7142442
-71.0456074,-34.7142706
-71.0455754,-34.7142898
-71.0455788,-34.7141603
-71.0455477,-34.7141759
-71.0455165,-34.7141916
-71.0453935,-34.7143833
-71.0458965,-34.7068254
-71.0459197,-34.7068574
-71.0459998,-34.7069517
-71.0459542,-34.7068962
-71.0459752,-34.7069215
-71.0447901,-34.714714
-71.0447222,-34.7147517
-71.0447095,-34.7147573
-71.0447016,-34.7147545
-71.0446838,-34.7147676
-71.0446738,-34.7147736
-71.0446615,-34.7147691
-71.0446054,-34.7148104
-71.0445876,-34.7148167
-71.0445675,-34.7148287
-71.0444672,-34.7148816
-71.0444709,-34.7147641
-71.0445541,-34.7147228
-71.0446591,-34.7146704
-71.0446951,-34.714655
-71.0447266,-34.7146371
-71.0447693,-34.7146143
-71.0448683,-34.7145613
-71.0449141,-34.7145373
-71.045459,-34.7141944
-71.0453615,-34.7141522
-71.0454347,-34.7141691
-71.0452927,-34.7140574
-71.0452585,-34.714017
-71.0452313,-34.7139825
-71.0451857,-34.7139183
-71.045162,-34.7138879
-71.0449483,-34.7137886
-71.0450068,-34.7138584
-71.0455374,-34.713792
-71.0455771,-34.7138547
-71.0455143,-34.7138797
-71.0454516,-34.7139227
-71.045461,-34.7138393
-71.0452957,-34.7135822
-71.0451974,-34.7136845
-71.045165,-34.7136458
-71.0452168,-34.7141279
-71.0451472,-34.7140448
-71.0449913,-34.7135459
-71.0450541,-34.7135097
-71.0451591,-34.7135171
-71.0448976,-34.7137272
-71.0448832,-34.7137052
-71.045225,-34.714136
-71.0450631,-34.7140106
-71.0450212,-34.7140333
-71.0449179,-34.7140911
-71.0449529,-34.7140689
-71.0443018,-34.7144198
-71.0441738,-34.7144968
-71.0442064,-34.7144719
-71.0440564,-34.7144464
-71.044974,-34.714496
-71.0449943,-34.7144849
-71.0450685,-34.7144467
-71.0451,-34.7144294
-71.0451398,-34.7144078
-71.0450813,-34.7144393
-71.0454127,-34.7142166
-71.0453302,-34.7141181
-71.0452132,-34.7139616
-71.0451405,-34.7138605
-71.0450741,-34.7137632
-71.0452451,-34.7141832
-71.0452303,-34.7141567
-71.0452037,-34.7141154
-71.0451902,-34.7140925
-71.0451744,-34.7140701
-71.0455043,-34.7133192
-71.0454747,-34.7132779
-71.045444,-34.7133532
-71.0441658,-34.7128044
-71.044187,-34.7126657
-71.0442125,-34.7127089
-71.0442046,-34.7128555
-71.0442341,-34.712737
-71.0442532,-34.7127707
-71.0455168,-34.7130949
-71.0455312,-34.7131125
-71.0455477,-34.7131331
-71.045584,-34.7131778
-71.0455669,-34.7131559
-71.0455573,-34.7131418
-71.045132,-34.7126112
-71.0451797,-34.7126028
-71.0452111,-34.712642
-71.045045,-34.7125636
-71.045135,-34.712515
-71.0450649,-34.7125978
-71.045173,-34.7125438
-71.0452358,-34.7125125
-71.0451972,-34.7124822
-71.0452298,-34.7124638
-71.0453252,-34.7124678
-71.0453087,-34.712422
-71.0453377,-34.7124056
-71.0454053,-34.712363
-71.0454271,-34.7124067
-71.0450149,-34.7126259
-71.0449044,-34.7126464
-71.0448517,-34.7126754
-71.0448164,-34.712694
-71.0447825,-34.7127137
-71.0447415,-34.7127334
-71.0444339,-34.7129702
-71.0434297,-34.7134875
-71.0435353,-34.7133683
-71.043584,-34.7134256
-71.0432212,-34.7133891
-71.0432408,-34.7134137
-71.0431128,-34.7132546
-71.0430324,-34.7131628
-71.0429676,-34.7130722
-71.0429981,-34.713115
-71.0441535,-34.7127879
-71.0447082,-34.712799
-71.0447543,-34.7127718
-71.0447903,-34.7127505
-71.0448717,-34.712712
-71.0449164,-34.7126847
-71.0448436,-34.7127298
-71.0442507,-34.7129998
-71.0440809,-34.7130957
-71.0440402,-34.7131567
-71.0440816,-34.7131354
-71.0440134,-34.7131178
-71.0438461,-34.7132186
-71.043794,-34.7132941
-71.0436714,-34.7133606
-71.0436912,-34.7132996
-71.043059,-34.7131534
-71.04314,-34.7131733
-71.0432225,-34.7130919
-71.0431874,-34.7131103
-71.0433298,-34.7130353
-71.0432626,-34.7130681
-71.0432797,-34.7130571
-71.0433441,-34.7130683
-71.0433833,-34.7130493
-71.043423,-34.7130265
-71.0434744,-34.7129984
-71.0426098,-34.7132909
-71.0428599,-34.7130245
-71.042877,-34.7130499
-71.0441268,-34.7125813
-71.0440746,-34.7125063
-71.0434185,-34.7129905
-71.0435502,-34.7129597
-71.0435764,-34.7128995
-71.0438188,-34.7127661
-71.0437699,-34.7127913
-71.0437056,-34.7128796
-71.0436036,-34.7129304
-71.0435992,-34.7128868
-71.0440335,-34.7126294
-71.0439378,-34.7125043
-71.0436201,-34.7121497
-71.044259,-34.7129287
-71.0442279,-34.7128915
-71.0440954,-34.7130854
-71.0436353,-34.7139056
-71.0435555,-34.7138101
-71.0435209,-34.7137623
-71.0439843,-34.7126528
-71.0439947,-34.7125814
-71.0439496,-34.7125228
-71.0440215,-34.7126156
-71.0440133,-34.7126018
-71.0440024,-34.7125895
-71.0436677,-34.7120081
-71.0433272,-34.7117396
-71.0433998,-34.7118327
-71.0434107,-34.711847
-71.0436203,-34.7118382
-71.044455,-34.7128936
-71.0439797,-34.7123419
-71.0446026,-34.7128139
-71.0444707,-34.712884
-71.0445065,-34.7128672
-71.0445224,-34.7128579
-71.0445396,-34.7128471
-71.0445582,-34.7128363
-71.0445767,-34.7128259
-71.0445867,-34.7128199
-71.0441107,-34.7131214
-71.0436778,-34.7138177
-71.0436378,-34.7138004
-71.0437644,-34.7137742
-71.0444935,-34.713339
-71.0444612,-34.7133557
-71.044427,-34.7133736
-71.0446928,-34.713293
-71.0447053,-34.7133174
-71.0447256,-34.7133433
-71.0447102,-34.7132146
-71.0447546,-34.7131912
-71.0449064,-34.7131106
-71.0449278,-34.7131386
-71.0449036,-34.7131668
-71.0447131,-34.7132571
-71.0448531,-34.7131783
-71.0448281,-34.7131936
-71.0448008,-34.713206
-71.044741,-34.7132394
-71.0447724,-34.7132232
-71.0450486,-34.7130669
-71.0450538,-34.713032
-71.0451253,-34.7130363
-71.0451149,-34.7129953
-71.0453148,-34.7128881
-71.0452782,-34.7129058
-71.045234,-34.7129292
-71.0451957,-34.7129492
-71.0451603,-34.7129697
-71.045284,-34.7129425
-71.0453093,-34.7129268
-71.0452978,-34.7129324
-71.0452655,-34.7129543
-71.0445507,-34.7132828
-71.0444922,-34.7132141
-71.0443784,-34.7134368
-71.0443673,-34.7134442
-71.0443227,-34.7134728
-71.0442981,-34.7134859
-71.0442919,-34.713448
-71.0443319,-34.713421
-71.044251,-34.7134686
-71.0441537,-34.7135643
-71.0442589,-34.7135053
-71.0442076,-34.7135367
-71.0441228,-34.7134383
-71.0440892,-34.7136048
-71.0440445,-34.7136286
-71.0440918,-34.7135534
-71.0439879,-34.7136108
-71.0440502,-34.7135763
-71.0440182,-34.713593
-71.0439322,-34.7136937
-71.0439026,-34.7136553
-71.0439529,-34.7136294
-71.0439402,-34.7136359
-71.0438536,-34.7136857
-71.0438782,-34.7137169
-71.0439065,-34.7137046
-71.0453539,-34.712813
-71.0453288,-34.7127797
-71.0453077,-34.712746
-71.0452957,-34.7128122
-71.0454492,-34.7129379
-71.0456257,-34.7131497
-71.0456018,-34.7131203
-71.0456838,-34.7131595
-71.0457672,-34.7131154
-71.0457418,-34.7131283
-71.0457143,-34.7131454
-71.0458253,-34.7130793
-71.0459347,-34.7130163
-71.0457139,-34.7132282
-71.0457771,-34.7133577
-71.045765,-34.7133377
-71.0458144,-34.7134021
-71.0458492,-34.7134353
-71.0459607,-34.7134709
-71.0458804,-34.7134702
-71.0452418,-34.7127478
-71.0453126,-34.7128423
-71.0455382,-34.7127626
-71.0455639,-34.7127945
-71.0456803,-34.7127312
-71.045652,-34.7127453
-71.0456217,-34.7127631
-71.0455869,-34.712782
-71.0455349,-34.7128096
-71.0454968,-34.7128301
-71.0454593,-34.7128496
-71.0447205,-34.7135022
-71.0448522,-34.7134982
-71.0448904,-34.7135512
-71.0448667,-34.713522
-71.0454192,-34.7133647
-71.0453575,-34.7133414
-71.0453813,-34.7133267
-71.0453613,-34.7134002
-71.0453925,-34.7133828
-71.0452881,-34.7133788
-71.0452362,-34.713449
-71.0451961,-34.7134966
-71.0451095,-34.713542
-71.0447528,-34.7137154
-71.0445473,-34.7137822
-71.0445142,-34.7137979
-71.0445851,-34.7137593
-71.0445252,-34.7138367
-71.0445879,-34.7137975
-71.044563,-34.7138143
-71.0444729,-34.7138587
-71.0444027,-34.7138563
-71.0443661,-34.7138725
-71.0443876,-34.7139059
-71.0444212,-34.7138844
-71.0442441,-34.7139842
-71.0442022,-34.7140088
-71.0442312,-34.7139432
-71.0442071,-34.7139563
-71.0441861,-34.7139685
-71.0438967,-34.7141296
-71.043945,-34.7141043
-71.044066,-34.7140866
-71.0439609,-34.714141
-71.0439963,-34.7141237
-71.0440337,-34.714103
-71.0440501,-34.714049
-71.0438797,-34.7144445
-71.0438792,-34.7142015
-71.043923,-34.7142639
-71.0439028,-34.7142334
-71.0442909,-34.7139143
-71.0438088,-34.7141359
-71.041111,-34.7100859
-71.0410447,-34.7101214
-71.0409684,-34.7101558
-71.0408978,-34.7101889
-71.0407974,-34.7101545
-71.040857,-34.7101223
-71.0409327,-34.710085
-71.0409962,-34.7100475
-71.0410627,-34.7100157
-71.0412312,-34.709931
-71.0411536,-34.7099739
-71.0412771,-34.7100001
-71.0412987,-34.7098975
-71.0413518,-34.7099574
-71.0413799,-34.7098549
-71.0415923,-34.7097375
-71.0414552,-34.7098114
-71.0415317,-34.7097736
-71.0414384,-34.7099131
-71.0414968,-34.709878
-71.0415485,-34.7098558
-71.0418794,-34.7095899
-71.0419211,-34.7095638
-71.0419806,-34.7095344
-71.0420263,-34.7095099
-71.0420908,-34.7094765
-71.0421643,-34.709439
-71.0422169,-34.7094112
-71.0420618,-34.7091452
-71.0419247,-34.7092203
-71.0420781,-34.7090714
-71.0423206,-34.7093601
-71.0423554,-34.7093416
-71.042415,-34.7093121
-71.0426486,-34.7091428
-71.0427362,-34.7091017
-71.0423637,-34.7088588
-71.0417711,-34.7083637
-71.041957,-34.7083743
-71.0422423,-34.7081019
-71.0418316,-34.7081374
-71.0424094,-34.7080308
-71.0421169,-34.708141
-71.0424627,-34.7078685
-71.0423475,-34.7079431
-71.0423316,-34.7078235
-71.0422596,-34.7078555
-71.0434235,-34.707699
-71.0442847,-34.7082949
